,SSE,cluster centers
233,0.023850371730171554,"[[0.43553605 0.81119058]
 [0.60670743 0.05923247]
 [0.29450562 0.502389  ]]"
234,0.023850371730171554,"[[0.43553605 0.81119058]
 [0.60670743 0.05923247]
 [0.29450562 0.502389  ]]"
235,0.023849959810485936,"[[0.43476458 0.81075371]
 [0.60667874 0.0608467 ]
 [0.29370538 0.503001  ]]"
236,0.023849959810485936,"[[0.43476458 0.81075371]
 [0.60667874 0.0608467 ]
 [0.29370538 0.503001  ]]"
237,0.023849959810485936,"[[0.43476458 0.81075371]
 [0.60667874 0.0608467 ]
 [0.29370538 0.503001  ]]"
238,0.023849959810485936,"[[0.43476458 0.81075371]
 [0.60667874 0.0608467 ]
 [0.29370538 0.503001  ]]"
239,0.023849959810485936,"[[0.43476458 0.81075371]
 [0.60667874 0.0608467 ]
 [0.29370538 0.503001  ]]"
240,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
241,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
242,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
243,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
244,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
245,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
246,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
247,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
248,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
249,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
250,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
251,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
252,0.023849239377479417,"[[0.43395782 0.81232054]
 [0.60671202 0.06265483]
 [0.29443782 0.50300306]]"
253,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
254,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
255,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
256,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
257,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
258,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
259,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
260,0.023847858455071716,"[[0.43371152 0.81199196]
 [0.60670471 0.06048374]
 [0.29478153 0.50287719]]"
261,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
262,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
263,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
264,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
265,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
266,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
267,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
268,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
269,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
270,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
271,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
272,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
273,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
274,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
275,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
276,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
277,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
278,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
279,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
280,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
281,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
282,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
283,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
284,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
285,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
286,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
287,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
288,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
289,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
290,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
291,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
292,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
293,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
294,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
295,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
296,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
297,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
298,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
299,0.02384722838438463,"[[0.4331607  0.81326789]
 [0.6065612  0.05951391]
 [0.29458825 0.50341879]]"
